logo src,project_name,project_link,chain_platform,category,issue,funds_lost,date
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe37c161a2.png,MAMASHIBA,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe34d875c8.png,Smells Like Updoge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe32283924.png,RUSHMOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe2f50c4b5.png,FULLMOON,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe2b07e0a6.png,Kwikswap,,ETH,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe24e87c28.png,NETVRK,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe21bbeb6f.png,Kiju Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe1f387af9.png,HACHIKO INU,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe1cb6013a.png,BOMB Token,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe17dbd93d.png,BULLRUN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe1577702b.png,OnlyFans,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe130db5da.png,SAFEOXYGEN Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe105b912c.png,Kimchi Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe0611e036.png,Kobe,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efe00933558.png,ORANGE TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efdfd76536e.png,NFT ECO,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60efdfa8df4c1.png,BOGDANOFF,,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4ec615ee1.png,Papa Elon,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4e9c3e387.png,krosschain.app,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4e5a8e36f.png,Eloneum Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4e2a476a6.png,VitalikDoge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4dfa95742.png,COCACOLA Comunity,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4dc869806.png,Impala Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4d99be95d.png,David Guetta NFT,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4d76a7c3f.png,FUCK MUSK,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4d51582b8.png,BillGates,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4d1bdcba7.png,Porn Doge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4cf20dd53.png,World of Musk,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4ca346f4a.png,Dogewin,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4c5f92c93.png,Peruvian Coke,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4c36acc40.png,Golden Retriever,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4c1134f66.png,Egg Plant Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4bd10ea76.png,The Crypto Prophecies,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4ba827d28.png,Dogs Playing Poker,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4b2fc0a60.png,Smoothy.Finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4b0377eb9.png,FullSun,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4ad5285bf.png,Mochi.market,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4aab47693.png,SuperMoon Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4a6eecf2e.png,Ares Protocol,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4a48b7a83.png,Kianite.co,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef4a0c079d9.png,BullsDrop,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef49d3178d8.png,STAR WARS ETH PROTOCOL,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef49a716313.png,Pudgy Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef48181aab9.png,HANNIBAL LECTOR PROTOCOL,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef47f104443.png,Inu Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef47c253d37.png,Floyd Crypto Mayweather,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef479d21a33.png,Coronal Mass Ejection,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef476b9d34e.png,Lion King Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef473d5e249.png,SATANS PLAYHOUSE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef3587267d3.png,Bull,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef3558799ae.png,Saito.io,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef351633c08.png,TakuraInu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef34f3982aa.png,Space Porn Token,,ETH,Stablecoin,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef34aa38dc6.png,SEEDCOIN?,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef3478d3028.png,SHIBA PROTOCOL,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef344c9a682.png,UniFarm,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef337aa739b.png,BucksCake,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef334880896.png,Smoothy Finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef32a5a70ba.png,HoneyMoon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef31bc4e124.png,Oracle Protocol,,ETH,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef317cc2d8f.png,Monkey Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef312904059.png,TheAPIS,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef30f85cd5b.png,Flare,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef30addbcd6.png,LunarLaunchProject,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef308502635.png,Zevia,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef3014e20af.png,BitLink,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2fa9a8ea4.png,AquafiProtocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2f82a38ff.png,TachyonProtocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2f063bd32.png,NixMoon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2ebe8092a.png,EpsilonFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2e3873db6.png,Legends of Crypto,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2e0facb61.png,Solanium.io,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2de00c596.png,Safe World Elon,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2d9d11806.png,GOKUBSC,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2d724aa01.png,Parental Advisory Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2d45d6102.png,SunvaChain,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2cfbab74a.png,ValueNFT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2ccb11528.png,Pink Panther Protocol,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2c39b30c6.png,SmartFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2c0ac3dd9.png,ElonDash,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2b773c7e2.png,DEXTrust.Finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2aef8c6a5.png,World Of Warcraft,,ETH,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2aab7c746.png,Changify,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2a65dda89.png,PressureFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef29eb7772e.png,BlackHole.BLACK Governance Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef29bd59f46.png,Elon Doge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef29929af75.png,Travel Coin Community,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef2959e68a1.png,UniverseDoge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef28f8d45a3.png,DogeFather,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef28c11027c.png,Safecare,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef28895eb32.png,Dogefather,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef27f6d3f53.png,SPACEPENGUIN,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef278bae6c5.png,SafeDogeFather,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef275c82701.png,MoonPay,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef23e9c0184.png,Hello Kitty Protocol,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef236584139.png,TACHYON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef227b3aa0a.png,Instaswap,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef22204377c.png,Da Vinci Coin,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef1eded835d.png,EricCartman,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef1eb42740e.png,Counter Strike Community,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef1de93736c.png,DogeMother,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef1cfb49df1.png,LIMEWAX PROTOCOL,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef1cc3d0991.png,COTTON CANDY NETWORK,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef1a8cc39c5.png,Larafinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef18e495856.png,NeutrinoProtocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef17e46a5a7.png,LUNACAT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef126ac7b45.png,Atomic Bomb,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef084528dc0.png,Unmarshal.io,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef07de85236.png,Ramifi.org,,ETH,Borrowing and Lending,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef07af23b4e.png,ELONCAKE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef077889405.png,Forcedao.com,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef07444dc4c.png,SafeSuperHeavy,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef070fd3142.png,Rage.Fan,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef06e160307.png,MoonDust,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef06b4c7eb5.png,OzarkToken,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef0681b46d4.png,Polkalokr,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef065e0fc66.png,Fei protocol,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef06309525c.png,SeaGroxCoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef05fa5be01.png,SafeCat,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef0412dc8a9.png,SHOPEEPAY,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef03d239dfa.png,REAPit,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef03700541d.png,TESLAFARM.FINANCE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef027cc5e93.png,SpaceMoon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef024734a5e.png,SAFEMARS,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef021113c5f.png,SaltYield.finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef01dc58b66.png,TILDA and Co Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef01a4d6d94.png,Coconut finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef012f8bb72.png,TAKE OF ELON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef010729bb6.png,Tribute.finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef00d98eaf2.png,Zona Indonesia,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef00b383f96.png,StudToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef00379d1ad.png,EVER MOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60ef000084cd3.png,GoalTimeN Finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeffd5aea43.png,KINGOFREFLECT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeffab7e220.png,ElonTrade 100x,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeff856a589.png,OminousToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeff36dd138.png,NoCapFax COIN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eefe0b9495d.png,KGBCoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eefdaae750a.png,DieselPumpToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eefd7dbefc7.png,SafeFLM,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eefd458be38.png,SpriteXFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef6f9c0bb1.png,SpeedMOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef6c63f979.png,7seven Finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef69b5f81e.png,7finance.io,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef3ae0a65e.png,SAFEHarvest,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef2e5295c2.png,SafeBeer,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef2bce87c7.png,ThugLife,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef2803fffd.png,SafeTonyStark Bsc,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef225d4a12.png,SolaceToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef1dbc8c72.png,SafeTeslaCoil,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef06a05bcb.png,Polka Ventures,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eef02a4f620.png,QuickMOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeebe58597a.png,MoonStreetBets,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee75da9aa0.png,ElonFunds,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee7033a07d.png,SAFEEARTH,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee6d5e0461.png,MoonWalkers,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee6b348f22.png,MOONXV,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee684421fe.png,SAFEMOZART,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee5fedd84f.png,SubFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee5d48fcae.png,JengaHepasus,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee5ad7345c.png,yTrio,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee587462e9.png,ANOTHER,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee5561084a.png,NovaFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee520228b6.png,SAFEWAVE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee4fc9384c.png,Rocket Farm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee49426878.png,Blast Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee46ca3219.png,SilentFarm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee4465b488.png,SafeRedux,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee421e8376.png,SlothFinance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee3f6247d3.png,Coinlix,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee3b01f411.png,GradeFarm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee35ee1220.png,Nuclear Product,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee3388f7ae.png,MaxFarm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee310d17a8.png,safe-x.space,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee2db06d15.png,PhenoToken.Finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee2ae60e81.png,Torchic,,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee276bad56.png,Moon Ore,,BSC,Borrowing and Lending,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee08825760.png,DETA FINANCE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eee04e5b692.png,Asteroid Farm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedfe767d90.png,SAFELAWN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedfc439af2.png,Golden Moon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedf8c3abe4.png,SUGAR,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedf63e0a7f.png,ELONSPIRIT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedf390e7d8.png,KINGLER,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedf0119dc1.png,SAFEDOT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedecad5bfd.png,ELONBSC,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eede6b0b1cd.png,SAFE SMART,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eede3a56606.png,SAFEPAID,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eede0a9dd87.png,SafeEden,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedde061a10.png,HavaxToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eeddbcac8e9.png,ZirgonYield,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedd6e4568e.png,SafeZeta,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedd3ecaf0a.png,xmars,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedcf072c92.png,Schmeckles,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedcc8c30d9.png,COPE,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedca16c092.png,rewardiqa,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedc5f6dfd8.png,Rabbit Swap,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedc52b8d58.png,benchmars protocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedc2eb17a7.png,MoonFEG Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedc2a1799e.png,Auditore,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedc093ad04.png,KURMA,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedbfd082af.png,Mommy Milkers,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedbcfb2143.png,Golden Mining GAS,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedbce57641.png,GemNFT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedb98215ad.png,Polkamon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedb8e4cbe7.png,BraveHeart TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedb6b44d05.png,Safewog,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedb5de5c46.png,24Hours,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedb2b63170.png,Cockzilla,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedb280efdd.png,GamyFi,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedb00c679b.png,Elon Moon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedaf8d1d67.png,Jesus Doge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedad6d5ce2.png,Potato,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60eedabe1d2bb.png,FLORIDA,,ETH,Token,Honeypot,,
